"id_persona","nome","cognome","citta_orig","nazione_orig","latitudine_orig","longitudine_orig","toponimo_nome","latitudine","longitudine","time","time_uscita","anno_ingresso","mese_ingresso","giorno_ingresso","anno_uscita","mese_uscita","giorno_uscita","Status","luogonascita","luogomorte","anno_nascita","mese_nascita","giorno_nascita","anno_morte","mese_morte","giorno_morte"
600,"Alessandro","Boaretti",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1942-01-30",1939,"02","05",1942,"01",30,"espatrio","Vicenza","Caracas",1907,9,19,1983,2,22
600,"Alessandro","Boaretti",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1942-01-30","1942-12-15",1942,"01",30,1942,12,15,"espatrio","Vicenza","Caracas",1907,9,19,1983,2,22
600,"Alessandro","Boaretti","Caracas","Venezuela",10.50544800,-66.91594100,"Puig",39.58868286,-0.30611515,"1981-10-15","1981-12-15",1981,10,15,1981,12,15,"espatrio","Vicenza","Caracas",1907,9,19,1983,2,22
633,"Novellio","Bon",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1924-01-15","1936-10-15",1924,"01",15,1936,10,15,"espatrio","Tavagnacco",NULL,1901,9,23," - "," - "," - "
633,"Novellio","Bon","Marsiglia","Francia",43.2961743,5.3699525,NULL,40.4168,-3.7038,"1936-10-04","1938-09-14",1936,10,"04",1938,"09",14,"espatrio","Tavagnacco",NULL,1901,9,23," - "," - "," - "
633,"Novellio","Bon",NULL,"Spagna",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1938-09-14","1941-09-25",1938,"09",14,1941,"09",25,"espatrio","Tavagnacco",NULL,1901,9,23," - "," - "," - "
633,"Novellio","Bon",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1941-09-25","1941-12-15",1941,"09",25,1941,12,15,"espatrio","Tavagnacco",NULL,1901,9,23," - "," - "," - "
3490,"Luigi","Beltran",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-07-19","1936-12-15",1936,"07",19,1936,12,15,"espatrio",NULL,"Brunete",""," - "," - ",1937," - "," - "
1497,"Antonio","Conte","Sora","Italia",41.716671,13.617600,"Lione",45.7578137,4.8320114,"1924-01-15","1937-08-15",1924,"01",15,1937,"08",15,"espatrio","Sora",NULL,1915,1,28," - "," - "," - "
1497,"Antonio","Conte",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-08-15","1939-02-15",1937,"08",15,1939,"02",15,"espatrio","Sora",NULL,1915,1,28," - "," - "," - "
1497,"Antonio","Conte",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1942-01-28",1939,"02","05",1942,"01",28,"espatrio","Sora",NULL,1915,1,28," - "," - "," - "
1497,"Antonio","Conte",NULL,"Francia",41.9028,12.4964,"Frosinone",41.63976,13.34109,"1942-01-28","1942-12-15",1942,"01",28,1942,12,15,"espatrio","Sora",NULL,1915,1,28," - "," - "," - "
1511,"Pietro","Corini","Piacenza","Italia",45.05261269,9.69315737,"Fontenay-sous-Bois",48.84887091,2.47453094,"1928-03-09","1936-11-13",1928,"03","09",1936,11,13,"espatrio","Piacenza",NULL,1913,3,19,1978,3,15
1511,"Pietro","Corini","Fontenay-sous-Bois","Francia",48.84887091,2.47453094,NULL,40.4168,-3.7038,"1936-11-13","1939-02-13",1936,11,13,1939,"02",13,"espatrio","Piacenza",NULL,1913,3,19,1978,3,15
1511,"Pietro","Corini",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-13","1939-12-15",1939,"02",13,1939,12,15,"espatrio","Piacenza",NULL,1913,3,19,1978,3,15
1535,"Gilio Luigi","Costabeber","Posina","Italia",45.7910878,11.2625174,NULL,48.8566,2.3522,"1924-01-15","1937-07-15",1924,"01",15,1937,"07",15,"espatrio","Posina","Schio",1907,2,8,1945,2,18
1535,"Gilio Luigi","Costabeber",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-07-15","1938-09-15",1937,"07",15,1938,"09",15,"espatrio","Posina","Schio",1907,2,8,1945,2,18
1535,"Gilio Luigi","Costabeber",NULL,"Spagna",41.9028,12.4964,"Napoli",40.8359336,14.2487826,"1938-09-15","1938-12-15",1938,"09",15,1938,12,15,"espatrio","Posina","Schio",1907,2,8,1945,2,18
678,"Enrico","Bonfanti","Milano","Italia",45.46417156,9.18954313,"Basilea",47.555948,7.587594,"1933-12-15","1934-12-15",1933,12,15,1934,12,15,"espatrio","Varese","Varese",1901,1,24,1964,7,6
678,"Enrico","Bonfanti",NULL,"Svizzera",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1934-01-15","1936-08-15",1934,"01",15,1936,"08",15,"espatrio","Varese","Varese",1901,1,24,1964,7,6
678,"Enrico","Bonfanti","Marsiglia","Francia",43.2961743,5.3699525,"Albacete",38.994349,-1.8585424,"1936-08-29","1939-02-15",1936,"08",29,1939,"02",15,"espatrio","Varese","Varese",1901,1,24,1964,7,6
678,"Enrico","Bonfanti",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-15","1940-05-15",1939,"02",15,1940,"05",15,"espatrio","Varese","Varese",1901,1,24,1964,7,6
678,"Enrico","Bonfanti",NULL,"Francia",50.8503,4.3517,"Gand",51.05369669,3.72504652,"1940-05-15","1940-06-18",1940,"05",15,1940,"06",18,"espatrio","Varese","Varese",1901,1,24,1964,7,6
678,"Enrico","Bonfanti","Gand","Belgio",51.05369669,3.72504652,"Brennero",47.00145300,11.50415300,"1940-06-18","1940-12-15",1940,"06",18,1940,12,15,"espatrio","Varese","Varese",1901,1,24,1964,7,6
685,"Loris","Boni",NULL,"Italia",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1930-10-18","1937-11-15",1930,10,18,1937,11,15,"espatrio","Montecchio Emilia","Montecchio Emilia",1913,7,22,1966,9,23
685,"Loris","Boni",NULL,"Francia",40.4168,-3.7038,"Figueres",42.26609898,2.96475828,"1937-11-15","1939-02-15",1937,11,15,1939,"02",15,"espatrio","Montecchio Emilia","Montecchio Emilia",1913,7,22,1966,9,23
685,"Loris","Boni",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1941-07-21",1939,"02","05",1941,"07",21,"espatrio","Montecchio Emilia","Montecchio Emilia",1913,7,22,1966,9,23
685,"Loris","Boni",NULL,"Francia",41.9028,12.4964,"Mentone",43.77567622,7.50282526,"1941-07-21","1941-12-15",1941,"07",21,1941,12,15,"espatrio","Montecchio Emilia","Montecchio Emilia",1913,7,22,1966,9,23
767,"Giovanni","Bortolussi",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1931-01-19","1936-12-05",1931,"01",19,1936,12,"05","espatrio","Valvasone",NULL,1912,7,25," - "," - "," - "
767,"Giovanni","Bortolussi","Tolone","Francia",43.1257311,5.9304919,NULL,40.4168,-3.7038,"1936-12-19","1936-12-15",1936,12,19,1936,12,15,"espatrio","Valvasone",NULL,1912,7,25," - "," - "," - "
1770,"Francesco","Martella","Verona","Italia",45.4384958,10.9924122,"Parigi",48.86536408,2.32105494,"1930-01-15","1936-12-15",1930,"01",15,1936,12,15,"espatrio","Atri","Atri",1898,1,21,1943,11,17
1770,"Francesco","Martella","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1936-07-19","1939-12-15",1936,"07",19,1939,12,15,"espatrio","Atri","Atri",1898,1,21,1943,11,17
1770,"Francesco","Martella",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1940-12-15",1939,"02","05",1940,12,15,"espatrio","Atri","Atri",1898,1,21,1943,11,17
1770,"Francesco","Martella",NULL,"Francia",52.5200,13.4050,"Aachen",50.77609286,6.08376503,"1940-10-15","1940-10-15",1940,10,15,1940,10,15,"espatrio","Atri","Atri",1898,1,21,1943,11,17
1770,"Francesco","Martella","Aachen","Germania",50.77609286,6.08376503,"Verona",45.4384958,10.9924122,"1940-10-15","1940-12-15",1940,10,15,1940,12,15,"espatrio","Atri","Atri",1898,1,21,1943,11,17
1559,"Emilio","Croce","Milano","Italia",45.46417156,9.18954313,"Caen",49.18115637,-0.37306309,"1930-10-15","1935-12-15",1930,10,15,1935,12,15,"espatrio","Milano","Chiavari",1906,5,5,1969,8,12
1559,"Emilio","Croce","Parigi","Francia",48.86536408,2.32105494,"Orano",35.70328894,-0.64005554,"1935-01-15","1935-10-15",1935,"01",15,1935,10,15,"espatrio","Milano","Chiavari",1906,5,5,1969,8,12
1559,"Emilio","Croce","Orano","Algeria",35.70328894,-0.6308,"Marsiglia",43.2961743,5.3699525,"1935-10-15","1936-08-15",1935,10,15,1936,"08",15,"espatrio","Milano","Chiavari",1906,5,5,1969,8,12
1559,"Emilio","Croce",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-08-19","1939-02-15",1936,"08",19,1939,"02",15,"espatrio","Milano","Chiavari",1906,5,5,1969,8,12
1559,"Emilio","Croce",NULL,"Francia",41.9028,12.4964,"Milano",45.46417156,9.18954313,"1943-08-15","1943-12-15",1943,"08",15,1943,12,15,"espatrio","Milano","Chiavari",1906,5,5,1969,8,12
1559,"Emilio","Croce",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1943-08-15",1939,"02","05",1943,"08",15,"espatrio","Milano","Chiavari",1906,5,5,1969,8,12
773,"Nello","Boscagli",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1925-01-15","1935-12-15",1925,"01",15,1935,12,15,"espatrio","Sinalunga","Padova",1905,4,16,1976,2,12
773,"Nello","Boscagli",NULL,"Francia",55.7558,37.6173,"Mosca",55.763008,37.622995,"1935-01-15","1936-07-15",1935,"01",15,1936,"07",15,"espatrio","Sinalunga","Padova",1905,4,16,1976,2,12
773,"Nello","Boscagli","Mosca","Unione Sovietica",55.763008,37.622995,NULL,48.8566,2.3522,"1936-07-19","1936-09-29",1936,"07",19,1936,"09",29,"espatrio","Sinalunga","Padova",1905,4,16,1976,2,12
773,"Nello","Boscagli","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1936-09-19","1939-02-07",1936,"09",19,1939,"02","07","espatrio","Sinalunga","Padova",1905,4,16,1976,2,12
773,"Nello","Boscagli",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1943-10-15",1939,"02","05",1943,10,15,"espatrio","Sinalunga","Padova",1905,4,16,1976,2,12
773,"Nello","Boscagli",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1943-10-15","1943-12-15",1943,10,15,1943,12,15,"espatrio","Sinalunga","Padova",1905,4,16,1976,2,12
806,"Giovanni","Brandalise",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1925-01-15","1925-12-15",1925,"01",15,1925,12,15,"espatrio","Arsiè","Imenje",1904,8,5,1975,9,4
806,"Giovanni","Brandalise",NULL,NULL,40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-10-01","1939-02-15",1936,10,"01",1939,"02",15,"espatrio","Arsiè","Imenje",1904,8,5,1975,9,4
806,"Giovanni","Brandalise",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1942-11-10",1939,"02","05",1942,11,10,"espatrio","Arsiè","Imenje",1904,8,5,1975,9,4
1578,"Francesco","Curreli","Austis","Italia",40.070653,9.087933,"Gardanne",43.45569153,5.47064424,"1920-01-15","1931-12-15",1920,"01",15,1931,12,15,"espatrio","Austis","Nemi",1903,5,11,1972," - "," - "
1578,"Francesco","Curreli",NULL,"Francia",28.0339,1.6596,"Orano",35.70328894,-0.64005554,"1931-01-15","1936-09-15",1931,"01",15,1936,"09",15,"espatrio","Austis","Nemi",1903,5,11,1972," - "," - "
1578,"Francesco","Curreli","Orano","Algeria",35.70328894,-0.6308,NULL,40.4168,-3.7038,"1936-09-19","1939-02-15",1936,"09",19,1939,"02",15,"espatrio","Austis","Nemi",1903,5,11,1972," - "," - "
823,"Emilio","Bressan",NULL,"Italia",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1924-02-15","1936-12-10",1924,"02",15,1936,12,10,"espatrio","Venzone","Venzone",1910,6,8,1973,3,15
823,"Emilio","Bressan","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1936-12-12","1938-11-15",1936,12,12,1938,11,15,"espatrio","Venzone","Venzone",1910,6,8,1973,3,15
823,"Emilio","Bressan",NULL,"Spagna",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1938-11-15","1938-12-15",1938,11,15,1938,12,15,"espatrio","Venzone","Venzone",1910,6,8,1973,3,15
823,"Emilio","Bressan",NULL,NULL,41.9028,12.4964,"Bardonecchia",45.07836000,6.70400200,"1943-08-22","1943-12-15",1943,"08",22,1943,12,15,"espatrio","Venzone","Venzone",1910,6,8,1973,3,15
823,"Emilio","Bressan",NULL,"Italia",NULL,NULL,"Rijeka",45.3269357,14.4409841,"1943-01-15","1944-12-15",1943,"01",15,1944,12,15,"espatrio","Venzone","Venzone",1910,6,8,1973,3,15
823,"Emilio","Bressan","Rijeka","Croazia",45.3269357,14.4409841,NULL,41.9028,12.4964,"1944-01-15","1944-12-15",1944,"01",15,1944,12,15,"espatrio","Venzone","Venzone",1910,6,8,1973,3,15
825,"Romeo","Brevini","Modena","Italia",44.6458885,10.9255707,"Meurthe-et-Moselle",48.95596825,5.98703830,"1922-01-15","1924-12-15",1922,"01",15,1924,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini","Meurthe-et-Moselle","Francia",48.95596825,5.98703830,"Esch-sur-Alzette",49.49628779,5.9846735,"1924-01-15","1924-12-15",1924,"01",15,1924,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini",NULL,NULL,48.8566,2.3522,NULL,48.8566,2.3522,"1930-01-15","1930-12-15",1930,"01",15,1930,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini",NULL,NULL,49.6116,6.1319,NULL,49.6116,6.1319,"1931-01-15","1931-12-15",1931,"01",15,1931,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini",NULL,NULL,48.8566,2.3522,NULL,48.8566,2.3522,"1931-01-15","1931-12-15",1931,"01",15,1931,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini",NULL,"Francia",50.8503,4.3517,NULL,50.8503,4.3517,"1931-01-15","1933-12-15",1931,"01",15,1933,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini","Bruxelles","Belgio",50.8465573,4.351697,"Esch-sur-Alzette",49.49628779,5.9846735,"1933-12-15","1933-12-15",1933,12,15,1933,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini","Bruxelles","Belgio",50.8465573,4.351697,"Esch-sur-Alzette",49.49628779,5.9846735,"1936-06-19","1936-12-15",1936,"06",19,1936,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini","Esch-sur-Alzette","Lussemburgo",49.49628779,5.9846735,NULL,48.8566,2.3522,"1936-07-19","1936-10-23",1936,"07",19,1936,10,23,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini","Audun-le-Tiche","Francia",49.47274304,5.95737398,"Valencia",39.4699014,-0.3759513,"1936-10-19","1939-02-15",1936,10,19,1939,"02",15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1941-09-25",1939,"02","05",1941,"09",25,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
825,"Romeo","Brevini",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1941-09-25","1941-12-15",1941,"09",25,1941,12,15,"espatrio","San Martino in Rio","Modena",1901,12,25,1976,10,12
1015,"Emilio","Canzi",NULL,"Italia",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1922-01-15","1927-08-09",1922,"01",15,1927,"08","09","espatrio","Piacenza","Piacenza",1893,3,14,1945,11,17
1015,"Emilio","Canzi","Parigi","Francia",48.86536408,2.32105494,"Piacenza",45.05261269,9.69315737,"1927-08-09","1928-04-15",1927,"08","09",1928,"04",15,"espatrio","Piacenza","Piacenza",1893,3,14,1945,11,17
1015,"Emilio","Canzi","Piacenza","Italia",45.05261269,9.69315737,"Saint-Cloud",48.84370973,2.21908808,"1928-04-15","1936-09-12",1928,"04",15,1936,"09",12,"espatrio","Piacenza","Piacenza",1893,3,14,1945,11,17
1015,"Emilio","Canzi",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-09-19","1936-12-15",1936,"09",19,1936,12,15,"espatrio","Piacenza","Piacenza",1893,3,14,1945,11,17
1015,"Emilio","Canzi","Parigi","Francia",48.86536408,2.32105494,"Treviri",49.757307,6.655579,"1940-01-15","1942-03-15",1940,"01",15,1942,"03",15,"espatrio","Piacenza","Piacenza",1893,3,14,1945,11,17
1015,"Emilio","Canzi",NULL,"Germania",41.9028,12.4964,"Piacenza",45.05261269,9.69315737,"1942-03-15","1942-12-15",1942,"03",15,1942,12,15,"espatrio","Piacenza","Piacenza",1893,3,14,1945,11,17
1578,"Francesco","Curreli",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-15","1941-07-21",1939,"02",15,1941,"07",21,"espatrio","Austis","Nemi",1903,5,11,1972," - "," - "
1578,"Francesco","Curreli",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1941-07-21","1941-12-15",1941,"07",21,1941,12,15,"espatrio","Austis","Nemi",1903,5,11,1972," - "," - "
1785,"Pietro","Del Testa",NULL,"Italia",48.8566,2.3522,"Grenoble",45.18630937,5.73615611,"1930-01-15","1938-01-15",1930,"01",15,1938,"01",15,"espatrio","Bagno di Romagna",NULL,1903,11,3," - "," - "," - "
1785,"Pietro","Del Testa","Grenoble","Francia",45.18630937,5.73615611,NULL,40.4168,-3.7038,"1938-01-15","1939-01-13",1938,"01",15,1939,"01",13,"espatrio","Bagno di Romagna",NULL,1903,11,3," - "," - "," - "
1785,"Pietro","Del Testa",NULL,"Spagna",48.8566,2.3522,"Grenoble",45.18630937,5.73615611,"1939-01-13","1942-02-05",1939,"01",13,1942,"02","05","espatrio","Bagno di Romagna",NULL,1903,11,3," - "," - "," - "
1785,"Pietro","Del Testa","Grenoble","Francia",45.18630937,5.73615611,NULL,41.9028,12.4964,"1942-02-05","1942-12-15",1942,"02","05",1942,12,15,"espatrio","Bagno di Romagna",NULL,1903,11,3," - "," - "," - "
1801,"Valeriano","De Pasqual","Ponte nelle Alpi","Italia",46.18132354,12.27942646,NULL,-34.6037,-58.3816,"1930-01-15","1930-12-15",1930,"01",15,1930,12,15,"espatrio","Germania",NULL,1908,4,29," - "," - "," - "
2333,"Ermenegildo","Moretti","Monaco di Baviera","Germania",48.13737527,11.57570064,"Parigi",48.86536408,2.32105494,"1938-01-15","1938-12-15",1938,"01",15,1938,12,15,"espatrio","Gallarate","Saint-Denis",1918,5,5,1984,9,9
2333,"Ermenegildo","Moretti",NULL,"Italia",52.5200,13.4050,"Monaco di Baviera",48.13737527,11.57570064,"1938-05-15","1938-12-15",1938,"05",15,1938,12,15,"espatrio","Gallarate","Saint-Denis",1918,5,5,1984,9,9
1801,"Valeriano","De Pasqual","Mosca","Unione Sovietica",55.763008,37.622995,NULL,40.4168,-3.7038,"1937-09-05","1939-02-15",1937,"09","05",1939,"02",15,"espatrio","Germania",NULL,1908,4,29," - "," - "," - "
1801,"Valeriano","De Pasqual",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1939-12-02",1939,"02","05",1939,12,"02","espatrio","Germania",NULL,1908,4,29," - "," - "," - "
1801,"Valeriano","De Pasqual",NULL,"Francia",41.9028,12.4964,"Belluno",46.1397378,12.2192968,"1941-12-02","1941-12-15",1941,12,"02",1941,12,15,"espatrio","Germania",NULL,1908,4,29," - "," - "," - "
1801,"Valeriano","De Pasqual",NULL,"Jugoslavia",41.9028,12.4964,"Ponte nelle Alpi",46.18132354,12.27942646,"1951-01-15","1951-12-15",1951,"01",15,1951,12,15,"espatrio","Germania",NULL,1908,4,29," - "," - "," - "
1801,"Valeriano","De Pasqual",NULL,"Germania",41.9028,12.4964,"Ponte nelle Alpi",46.18132354,12.27942646,"1916-01-15","1930-12-15",1916,"01",15,1930,12,15,"espatrio","Germania",NULL,1908,4,29," - "," - "," - "
2333,"Ermenegildo","Moretti","Alès","Francia",44.12484854,4.07737076,"Girona",41.98736365,2.82638311,"1938-01-15","1939-02-15",1938,"01",15,1939,"02",15,"espatrio","Gallarate","Saint-Denis",1918,5,5,1984,9,9
2333,"Ermenegildo","Moretti",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1943-07-15",1939,"02","05",1943,"07",15,"espatrio","Gallarate","Saint-Denis",1918,5,5,1984,9,9
2333,"Ermenegildo","Moretti",NULL,"Francia",41.9028,12.4964,"Torino",45.0677551,7.6824892,"1943-07-15","1947-12-15",1943,"07",15,1947,12,15,"espatrio","Gallarate","Saint-Denis",1918,5,5,1984,9,9
2333,"Ermenegildo","Moretti","Bergamo","Italia",45.6944947,9.6698727,"Saint-Denis",48.93611390,2.35839665,"1947-01-15","1947-12-15",1947,"01",15,1947,12,15,"espatrio","Gallarate","Saint-Denis",1918,5,5,1984,9,9
2053,"Giovanni","Mella",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1930-10-15","1937-04-15",1930,10,15,1937,"04",15,"espatrio","Milano","Milano",1890,3,21," - "," - "," - "
2053,"Giovanni","Mella",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-04-15","1939-02-09",1937,"04",15,1939,"02","09","espatrio","Milano","Milano",1890,3,21," - "," - "," - "
2053,"Giovanni","Mella","Vernet","Francia",43.437160,1.429510,"Milano",45.46417156,9.18954313,"1941-09-25","1941-12-15",1941,"09",25,1941,12,15,"espatrio","Milano","Milano",1890,3,21," - "," - "," - "
2053,"Giovanni","Mella",NULL,"Spagna",48.8566,2.3522,"Saint-Cyprien",42.61740457,3.00484657,"1939-02-09","1941-09-25",1939,"02","09",1941,"09",25,"espatrio","Milano","Milano",1890,3,21," - "," - "," - "
2328,"Alfredo","Mordini","Arles","Francia",43.67762230,4.63096530,NULL,40.4168,-3.7038,"1937-04-30","1938-12-15",1937,"04",30,1938,12,15,"espatrio","Firenzuola","Milano",1902,6,29,1969,7,10
2328,"Alfredo","Mordini",NULL,"Spagna",48.8566,2.3522,"Arles",43.67762230,4.63096530,"1938-12-15","1944-06-15",1938,12,15,1944,"06",15,"espatrio","Firenzuola","Milano",1902,6,29,1969,7,10
2328,"Alfredo","Mordini",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1944-06-15","1944-12-15",1944,"06",15,1944,12,15,"espatrio","Firenzuola","Milano",1902,6,29,1969,7,10
2536,"Aniceto","Pagani",NULL,"Italia",8.9806,38.7578,NULL,8.9806,38.7578,"1935-01-15","1936-12-15",1935,"01",15,1936,12,15,"espatrio","Milano","Milano",1909,2,1," - "," - "," - "
2536,"Aniceto","Pagani",NULL,"Etiopia",41.9028,12.4964,"Milano",45.46417156,9.18954313,"1936-07-19","1937-03-26",1936,"07",19,1937,"03",26,"espatrio","Milano","Milano",1909,2,1," - "," - "," - "
2536,"Aniceto","Pagani",NULL,"Italia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-04-15","1939-02-15",1937,"04",15,1939,"02",15,"espatrio","Milano","Milano",1909,2,1," - "," - "," - "
2536,"Aniceto","Pagani",NULL,"Spagna",48.8566,2.3522,"Saint-Cyprien",42.61740457,3.00484657,"1939-02-15","1941-04-15",1939,"02",15,1941,"04",15,"espatrio","Milano","Milano",1909,2,1," - "," - "," - "
2536,"Aniceto","Pagani","Vernet","Francia",43.437160,1.429510,"Milano",45.46417156,9.18954313,"1941-04-08","1941-12-15",1941,"04","08",1941,12,15,"espatrio","Milano","Milano",1909,2,1," - "," - "," - "
1939,"Vasco","Matteoli","Mosca","Unione Sovietica",55.763008,37.622995,NULL,41.9028,12.4964,"1931-01-15","1931-09-15",1931,"01",15,1931,"09",15,"espatrio","Empoli","Bologna",1913,6,20,1944,7,5
3491,"Angelo","Spagnolo","Cittanova","Italia",45.3168509,13.5649454,"Parigi",48.86536408,2.32105494,"1908-01-15","1908-12-15",1908,"01",15,1908,12,15,"espatrio","Cittanova",NULL,1885,9,"09"," - "," - "," - "
3491,"Angelo","Spagnolo",NULL,"Gran Bretagna",41.9028,12.4964,NULL,41.9028,12.4964,"1915-01-15","1915-12-15",1915,"01",15,1915,12,15,"espatrio","Cittanova",NULL,1885,9,"09"," - "," - "," - "
3491,"Angelo","Spagnolo",NULL,"Belgio",41.9028,12.4964,"Como",45.80819,9.0832,"1933-07-29","1935-09-15",1933,"07",29,1935,"09",15,"espatrio","Cittanova",NULL,1885,9,"09"," - "," - "," - "
3491,"Angelo","Spagnolo","Cittanova","Italia",45.3168509,13.5649454,"Liegi",50.64528340,5.57325482,"1935-09-15","1936-02-26",1935,"09",15,1936,"02",26,"espatrio","Cittanova",NULL,1885,9,"09"," - "," - "," - "
3491,"Angelo","Spagnolo",NULL,"Belgio",49.6116,6.1319,NULL,49.6116,6.1319,"1936-02-26","1937-11-15",1936,"02",26,1937,11,15,"espatrio","Cittanova",NULL,1885,9,"09"," - "," - "," - "
3491,"Angelo","Spagnolo",NULL,"Lussemburgo",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-11-15","1939-12-15",1937,11,15,1939,12,15,"espatrio","Cittanova",NULL,1885,9,"09"," - "," - "," - "
2541,"Ettore","Pajetta","Taino","Italia",45.76249,8.61654,NULL,48.8566,2.3522,"1923-04-24","1936-10-15",1923,"04",24,1936,10,15,"espatrio","Taino","Pietra Ligure",1906,8,25,1981,1,12
2541,"Ettore","Pajetta","Parigi","Francia",48.86536408,2.32105494,"Alicante",38.353738,-0.4901846,"1936-10-19","1939-02-15",1936,10,19,1939,"02",15,"espatrio","Taino","Pietra Ligure",1906,8,25,1981,1,12
2541,"Ettore","Pajetta",NULL,"Spagna",48.8566,2.3522,"Argelés-sur-mer",42.5471485,3.0228281,"1939-02-05","1941-05-15",1939,"02","05",1941,"05",15,"espatrio","Taino","Pietra Ligure",1906,8,25,1981,1,12
2541,"Ettore","Pajetta","Vernet","Francia",43.437160,1.429510,"Varese",45.8175359,8.8263438,"1941-05-15","1941-12-15",1941,"05",15,1941,12,15,"espatrio","Taino","Pietra Ligure",1906,8,25,1981,1,12
1329,"Rizzieri","Raveane","Feltre","Italia",46.0163755,11.9062541,NULL,48.8566,2.3522,"1920-01-15","1936-11-15",1920,"01",15,1936,11,15,"espatrio","Feltre","Feltre",1904,8,21,1962,9,27
1329,"Rizzieri","Raveane",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-11-19","1939-02-15",1936,11,19,1939,"02",15,"espatrio","Feltre","Feltre",1904,8,21,1962,9,27
1329,"Rizzieri","Raveane","Vernet","Francia",43.437160,1.429510,"Belluno",46.1397378,12.2192968,"1941-09-15","1941-12-15",1941,"09",15,1941,12,15,"espatrio","Feltre","Feltre",1904,8,21,1962,9,27
